frame,rot_ke,trans_ke,effi
4707,5.757481e-20,7.680825e-20,4.284380e+01,
4708,5.774472e-20,7.638050e-20,4.305284e+01,
4709,5.791377e-20,7.278835e-20,4.430974e+01,
4710,5.807394e-20,7.802524e-20,4.267031e+01,
4711,5.822585e-20,6.937773e-20,4.563026e+01,
4712,5.836480e-20,6.176160e-20,4.858615e+01,
4713,5.848856e-20,5.900128e-20,4.978180e+01,
4714,5.860803e-20,5.902345e-20,4.982342e+01,
4715,5.872426e-20,5.196229e-20,5.305456e+01,
4716,5.882460e-20,5.117275e-20,5.347820e+01,
4717,5.892176e-20,4.771268e-20,5.525584e+01,
4718,5.901533e-20,4.282751e-20,5.794745e+01,
4719,2.955339e-20,3.407172e-20,4.644926e+01,
4720,2.959323e-20,2.928318e-20,5.026331e+01,
4721,2.963534e-20,2.603344e-20,5.323512e+01,
4722,2.967638e-20,2.488502e-20,5.439080e+01,
4723,2.972332e-20,2.371996e-20,5.561657e+01,
4724,2.976797e-20,2.176829e-20,5.776122e+01,
4725,2.981444e-20,1.704496e-20,6.362531e+01,
4726,2.985810e-20,1.803474e-20,6.234355e+01,
4727,2.990648e-20,1.212526e-20,7.115214e+01,
4728,2.994095e-20,1.371669e-20,6.858124e+01,
4729,2.997937e-20,1.040485e-20,7.423536e+01,
4730,3.001034e-20,1.100889e-20,7.316163e+01,
4731,3.004219e-20,9.571413e-21,7.583806e+01,
4732,3.007316e-20,6.419797e-21,8.240812e+01,
4733,3.009752e-20,5.789160e-21,8.386822e+01,
4734,3.011568e-20,4.657561e-21,8.660591e+01,
4735,3.012424e-20,4.460578e-21,8.710250e+01,
4736,3.012408e-20,4.643610e-21,8.664389e+01,
4737,3.012207e-20,6.978355e-21,8.119063e+01,
4738,3.011583e-20,8.111022e-21,7.878188e+01,
4739,3.010851e-20,9.974794e-21,7.511484e+01,
4740,3.009240e-20,1.067124e-20,7.382168e+01,
4741,3.007454e-20,1.451430e-20,6.744858e+01,
4742,3.004972e-20,1.754553e-20,6.313596e+01,
4743,3.002412e-20,2.413434e-20,5.543754e+01,
4744,2.999711e-20,2.473035e-20,5.481180e+01,
4745,2.997377e-20,3.202161e-20,4.834839e+01,
4746,2.994687e-20,3.261720e-20,4.786593e+01,
4747,5.983606e-20,3.359479e-20,6.404315e+01,
4748,5.978293e-20,4.133614e-20,5.912132e+01,
4749,5.973318e-20,4.736495e-20,5.577425e+01,
4750,5.967338e-20,5.410247e-20,5.244820e+01,
4751,8.941349e-20,6.453610e-20,5.807972e+01,
4752,8.931947e-20,6.532273e-20,5.775879e+01,
4753,8.925216e-20,6.667869e-20,5.723830e+01,
4754,8.918061e-20,6.694511e-20,5.712102e+01,
4755,8.911125e-20,6.648096e-20,5.727231e+01,
4756,8.905191e-20,6.200848e-20,5.895120e+01,
4757,8.900079e-20,6.014558e-20,5.967345e+01,
4758,8.897198e-20,5.966326e-20,5.985928e+01,
4759,5.930397e-20,4.980281e-20,5.435407e+01,
4760,5.929895e-20,4.745271e-20,5.554850e+01,
4761,5.930309e-20,4.420211e-20,5.729479e+01,
4762,5.931503e-20,3.838334e-20,6.071241e+01,
4763,5.933631e-20,3.376369e-20,6.373395e+01,
4764,5.935937e-20,3.071355e-20,6.590146e+01,
4765,2.969370e-20,2.993293e-20,4.979939e+01,
4766,2.971044e-20,2.171473e-20,5.777412e+01,
4767,2.972688e-20,2.247172e-20,5.694957e+01,
4768,2.974948e-20,1.958186e-20,6.030544e+01,
4769,2.976644e-20,1.557929e-20,6.564331e+01,
4770,2.978666e-20,1.425373e-20,6.763487e+01,
4771,2.981293e-20,1.335566e-20,6.906163e+01,
4772,2.983894e-20,1.312629e-20,6.944904e+01,
4773,2.986481e-20,1.394216e-20,6.817364e+01,
4774,2.989620e-20,1.539110e-20,6.601454e+01,
4775,2.992890e-20,1.425449e-20,6.773789e+01,
4776,2.996003e-20,1.815794e-20,6.226370e+01,
4777,2.999273e-20,2.406526e-20,5.548252e+01,
4778,3.002654e-20,2.462944e-20,5.493734e+01,
4779,3.005875e-20,3.111051e-20,4.914029e+01,
4780,3.010064e-20,3.287373e-20,4.779823e+01,
4781,3.014240e-20,3.156502e-20,4.884728e+01,
4782,6.036646e-20,3.771155e-20,6.154943e+01,
4783,6.045444e-20,3.915640e-20,6.069062e+01,
4784,3.027365e-20,3.684813e-20,4.510257e+01,
4785,3.032252e-20,3.825420e-20,4.421693e+01,
4786,3.037542e-20,3.673180e-20,4.526402e+01,
4787,3.042517e-20,3.580705e-20,4.593711e+01,
4788,3.047632e-20,3.459323e-20,4.683653e+01,
4789,3.052813e-20,3.051728e-20,5.000889e+01,
4790,3.057914e-20,2.270699e-20,5.738667e+01,
4791,3.062913e-20,2.049746e-20,5.990841e+01,
4792,3.067790e-20,1.788802e-20,6.316754e+01,
4793,3.072488e-20,1.684414e-20,6.459010e+01,
4794,3.077438e-20,1.465061e-20,6.774769e+01,
4795,3.082526e-20,1.323986e-20,6.995387e+01,
4796,3.087536e-20,1.329471e-20,6.990109e+01,
4797,3.092727e-20,1.242728e-20,7.133569e+01,
4798,3.097457e-20,1.332528e-20,6.992025e+01,
4799,3.102256e-20,1.507381e-20,6.729935e+01,
4800,3.107257e-20,1.437422e-20,6.837132e+01,
4801,3.112324e-20,1.601313e-20,6.602809e+01,
4802,3.117504e-20,1.592950e-20,6.618266e+01,
4803,3.122596e-20,1.730399e-20,6.434369e+01,
4804,3.127705e-20,1.964338e-20,6.142338e+01,
4805,3.132552e-20,1.725558e-20,6.448088e+01,
4806,3.136629e-20,1.481519e-20,6.791962e+01,
4807,3.139843e-20,1.666645e-20,6.532510e+01,
4808,3.142784e-20,1.479306e-20,6.799487e+01,
4809,3.145169e-20,1.661421e-20,6.543451e+01,
4810,3.147440e-20,1.376600e-20,6.957144e+01,
4811,3.148875e-20,1.276906e-20,7.114846e+01,
4812,3.149785e-20,1.037824e-20,7.521679e+01,
4813,3.150295e-20,6.676208e-21,8.251347e+01,
4814,3.150360e-20,4.657794e-21,8.711943e+01,
4815,3.149918e-20,2.643687e-21,9.225699e+01,
4816,3.149100e-20,1.761060e-21,9.470391e+01,
4817,3.147627e-20,2.422648e-21,9.285332e+01,
4818,3.146278e-20,2.098557e-21,9.374710e+01,
4819,3.144655e-20,3.216536e-21,9.072057e+01,
4820,3.143184e-20,4.928888e-21,8.644447e+01,
4821,3.141186e-20,6.324269e-21,8.324081e+01,
4822,3.138619e-20,8.788341e-21,7.812459e+01,
4823,3.135723e-20,1.177601e-20,7.269853e+01,
4824,3.132093e-20,1.715994e-20,6.460472e+01,
4825,3.127537e-20,1.900064e-20,6.220735e+01,
4826,3.122324e-20,2.614398e-20,5.442697e+01,
4827,3.116101e-20,2.974243e-20,5.116461e+01,
4828,3.109517e-20,3.162500e-20,4.957762e+01,
4829,3.102910e-20,3.554709e-20,4.660691e+01,
4830,3.096276e-20,4.086952e-20,4.310424e+01,
4831,3.089067e-20,4.192696e-20,4.242197e+01,
4832,3.081165e-20,3.896620e-20,4.415678e+01,
4833,3.073216e-20,3.661240e-20,4.563421e+01,
4834,3.065825e-20,3.422490e-20,4.725149e+01,
4835,3.058571e-20,3.141963e-20,4.932755e+01,
4836,3.051321e-20,2.492386e-20,5.504116e+01,
4837,3.044642e-20,2.603056e-20,5.390943e+01,
4838,3.038243e-20,2.664545e-20,5.327645e+01,
4839,3.031735e-20,2.910008e-20,5.102434e+01,
4840,3.025451e-20,3.277366e-20,4.800157e+01,
4841,3.019360e-20,3.660822e-20,4.519877e+01,
4842,3.013587e-20,3.675133e-20,4.505476e+01,
4843,3.008092e-20,3.740176e-20,4.457577e+01,
4844,6.006342e-20,3.677911e-20,6.202174e+01,
4845,5.998374e-20,4.122592e-20,5.926681e+01,
4846,5.991015e-20,4.679041e-20,5.614792e+01,
4847,5.983301e-20,5.121656e-20,5.387955e+01,
4848,5.976209e-20,5.093146e-20,5.398877e+01,
4849,5.969342e-20,4.936753e-20,5.473400e+01,
4850,5.963381e-20,4.383983e-20,5.763188e+01,
4851,5.959217e-20,4.161904e-20,5.887902e+01,
4852,5.956150e-20,4.069086e-20,5.941157e+01,
4853,5.952894e-20,3.469973e-20,6.317498e+01,
4854,2.975136e-20,2.944090e-20,5.026224e+01,
4855,2.973915e-20,2.848672e-20,5.107550e+01,
4856,2.972705e-20,2.581152e-20,5.352506e+01,
4857,2.971575e-20,2.336850e-20,5.597846e+01,
4858,2.971136e-20,2.090140e-20,5.870330e+01,
4859,2.971133e-20,2.020889e-20,5.951763e+01,
4860,2.971721e-20,1.497426e-20,6.649414e+01,
4861,2.972955e-20,1.378411e-20,6.832234e+01,
4862,2.974755e-20,9.483638e-21,7.582628e+01,
4863,2.976517e-20,9.296580e-21,7.620030e+01,
4864,2.978765e-20,6.404661e-21,8.230381e+01,
4865,2.980569e-20,6.330007e-21,8.248268e+01,
4866,2.982708e-20,5.044942e-21,8.553298e+01,
4867,2.984754e-20,5.682245e-21,8.400710e+01,
4868,2.987125e-20,4.850858e-21,8.602949e+01,
4869,2.989415e-20,4.468997e-21,8.699480e+01,
4870,2.991554e-20,6.205499e-21,8.282026e+01,
4871,2.994262e-20,4.092478e-21,8.797571e+01,
4872,2.996480e-20,2.769857e-21,9.153846e+01,
4873,2.998132e-20,1.275279e-21,9.591997e+01,
4874,2.999185e-20,1.072077e-21,9.654880e+01,
4875,2.999586e-20,1.125100e-21,9.638475e+01,
4876,2.999956e-20,9.176702e-22,9.703185e+01,
4877,3.000552e-20,1.306248e-21,9.582825e+01,
4878,3.001333e-20,1.443340e-21,9.541166e+01,
4879,3.001763e-20,2.154483e-21,9.330326e+01,
4880,3.001692e-20,2.503716e-21,9.230115e+01,
4881,3.001625e-20,5.052715e-21,8.559206e+01,
4882,3.000765e-20,7.452107e-21,8.010636e+01,
4883,2.998893e-20,9.462703e-21,7.601442e+01,
4884,2.996491e-20,1.064562e-20,7.378606e+01,
4885,2.993854e-20,1.179589e-20,7.173584e+01,
4886,2.991124e-20,1.459631e-20,6.720486e+01,
4887,2.988009e-20,1.751142e-20,6.304946e+01,
4888,2.984025e-20,1.881641e-20,6.132819e+01,
4889,2.980075e-20,1.525679e-20,6.613932e+01,
4890,2.976365e-20,1.410838e-20,6.784196e+01,
4891,2.972635e-20,1.623484e-20,6.467706e+01,
4892,2.968275e-20,1.585996e-20,6.517564e+01,
4893,2.963708e-20,1.474086e-20,6.678337e+01,
4894,2.958912e-20,1.422818e-20,6.752839e+01,
4895,2.953798e-20,1.639449e-20,6.430741e+01,
4896,2.948111e-20,1.464261e-20,6.681466e+01,
4897,2.942336e-20,1.620621e-20,6.448309e+01,
4898,2.936221e-20,1.547071e-20,6.549252e+01,
4899,2.930063e-20,1.527929e-20,6.572606e+01,
4900,2.923798e-20,1.474771e-20,6.647157e+01,
4901,2.917693e-20,1.661640e-20,6.371436e+01,
4902,2.911353e-20,1.510866e-20,6.583466e+01,
4903,2.905404e-20,1.521965e-20,6.562372e+01,
4904,2.899458e-20,1.437302e-20,6.685770e+01,
4905,2.893960e-20,1.598713e-20,6.441511e+01,
4906,2.888535e-20,1.481285e-20,6.610193e+01,
4907,2.883287e-20,1.477299e-20,6.612154e+01,
4908,2.878081e-20,1.296786e-20,6.893827e+01,
4909,2.873328e-20,1.510261e-20,6.554738e+01,
4910,2.868542e-20,1.599842e-20,6.419640e+01,
4911,2.863889e-20,1.561036e-20,6.472175e+01,
4912,2.859079e-20,1.518646e-20,6.530970e+01,
4913,2.854433e-20,1.563995e-20,6.460291e+01,
4914,2.850161e-20,1.339226e-20,6.803288e+01,
4915,2.846076e-20,1.288939e-20,6.882867e+01,
4916,2.842292e-20,1.231300e-20,6.977361e+01,
4917,2.838360e-20,1.171425e-20,7.078584e+01,
4918,2.834391e-20,8.504552e-21,7.692020e+01,
4919,2.830665e-20,9.762017e-21,7.435682e+01,
4920,2.826565e-20,9.321878e-21,7.519955e+01,
4921,2.822477e-20,6.073025e-21,8.229325e+01,
4922,2.819047e-20,4.719166e-21,8.566023e+01,
4923,2.815795e-20,3.908133e-21,8.781225e+01,
4924,2.812732e-20,2.517773e-21,9.178409e+01,
4925,2.810172e-20,4.039122e-21,8.743306e+01,
4926,2.807091e-20,4.618029e-21,8.587281e+01,
4927,2.804114e-20,4.691712e-21,8.566666e+01,
4928,2.801352e-20,5.061028e-21,8.469812e+01,
4929,2.798668e-20,6.840937e-21,8.035772e+01,
4930,2.796470e-20,9.375784e-21,7.489110e+01,
4931,2.794256e-20,1.174957e-20,7.039824e+01,
4932,2.792273e-20,1.741424e-20,6.158932e+01,
4933,2.790603e-20,2.215687e-20,5.574193e+01,
4934,2.788720e-20,2.687281e-20,5.092621e+01,
4935,2.786671e-20,2.875907e-20,4.921206e+01,
4936,5.568475e-20,3.278601e-20,6.294142e+01,
4937,5.563091e-20,3.725892e-20,5.988913e+01,
4938,5.558044e-20,4.339074e-20,5.615821e+01,
4939,5.552398e-20,4.284526e-20,5.644445e+01,
4940,5.545962e-20,4.526906e-20,5.505842e+01,
4941,5.540578e-20,4.218343e-20,5.677449e+01,
4942,5.535254e-20,4.034736e-20,5.783971e+01,
4943,5.529276e-20,3.870488e-20,5.882356e+01,
4944,5.522787e-20,3.456803e-20,6.150377e+01,
4945,5.516329e-20,3.309327e-20,6.250333e+01,
4946,2.755078e-20,2.834803e-20,4.928688e+01,
4947,2.751701e-20,2.487934e-20,5.251704e+01,
4948,2.748394e-20,2.010991e-20,5.774683e+01,
4949,2.745619e-20,2.006322e-20,5.777889e+01,
4950,2.742408e-20,1.794835e-20,6.044216e+01,
4951,2.739364e-20,1.871734e-20,5.940806e+01,
4952,2.736731e-20,1.654683e-20,6.232004e+01,
4953,2.734381e-20,1.517203e-20,6.431440e+01,
4954,2.731443e-20,1.760389e-20,6.080911e+01,
4955,2.728545e-20,2.213726e-20,5.520832e+01,
4956,2.725995e-20,2.054143e-20,5.702754e+01,
4957,2.723698e-20,2.257171e-20,5.468318e+01,
4958,2.722279e-20,2.436650e-20,5.276830e+01,
4959,2.721064e-20,2.605936e-20,5.108061e+01,
4960,5.439692e-20,2.765036e-20,6.629949e+01,
4961,5.438074e-20,3.062760e-20,6.397107e+01,
4962,5.437522e-20,3.658066e-20,5.978198e+01,
4963,5.436842e-20,4.115259e-20,5.691776e+01,
4964,5.437010e-20,3.811055e-20,5.879078e+01,
4965,5.436940e-20,3.541628e-20,6.055465e+01,
4966,5.437801e-20,3.160718e-20,6.324114e+01,
4967,5.439136e-20,3.045216e-20,6.410785e+01,
4968,5.441350e-20,3.266953e-20,6.248462e+01,
4969,5.442368e-20,3.095508e-20,6.374381e+01,
4970,2.721968e-20,2.713194e-20,5.008072e+01,
4971,2.722542e-20,1.991514e-20,5.775370e+01,
4972,2.723266e-20,1.553766e-20,6.367187e+01,
4973,2.724455e-20,1.357396e-20,6.674559e+01,
4974,2.725484e-20,1.206388e-20,6.931771e+01,
4975,2.726747e-20,1.058060e-20,7.204454e+01,
4976,2.728809e-20,7.940497e-21,7.746007e+01,
4977,2.731290e-20,1.003137e-20,7.313812e+01,
4978,2.734341e-20,8.672505e-21,7.592035e+01,
4979,2.737117e-20,9.041594e-21,7.516916e+01,
4980,2.740129e-20,1.144318e-20,7.054104e+01,
4981,2.743297e-20,1.228375e-20,6.907158e+01,
4982,2.746646e-20,1.182578e-20,6.990301e+01,
4983,2.749888e-20,1.233409e-20,6.903548e+01,
4984,2.752615e-20,1.468163e-20,6.521581e+01,
4985,2.755430e-20,1.548498e-20,6.402128e+01,
4986,2.757874e-20,1.644676e-20,6.264266e+01,
4987,2.759786e-20,1.689850e-20,6.202273e+01,
4988,2.761671e-20,1.665223e-20,6.238394e+01,
4989,2.763126e-20,1.739255e-20,6.137033e+01,
4990,2.764072e-20,1.690680e-20,6.204771e+01,
4991,2.764401e-20,1.663417e-20,6.243258e+01,
4992,2.764986e-20,1.767694e-20,6.100113e+01,
4993,2.765849e-20,1.675968e-20,6.226842e+01,
4994,2.766845e-20,1.485651e-20,6.506402e+01,
4995,2.767625e-20,1.129774e-20,7.101210e+01,
4996,2.768200e-20,1.084069e-20,7.185895e+01,
4997,2.768708e-20,1.066836e-20,7.218553e+01,
4998,2.769686e-20,1.299452e-20,6.806567e+01,
4999,2.770545e-20,1.218609e-20,6.945194e+01,
5000,2.771837e-20,1.230296e-20,6.925899e+01,
5001,2.772706e-20,1.484704e-20,6.512658e+01,
5002,2.774235e-20,1.926574e-20,5.901612e+01,
5003,2.775120e-20,1.593490e-20,6.352410e+01,
5004,2.775937e-20,1.572343e-20,6.383988e+01,
5005,2.777204e-20,1.290435e-20,6.827558e+01,
5006,2.778209e-20,1.288216e-20,6.832067e+01,
5007,2.779373e-20,1.285738e-20,6.837139e+01,
5008,2.780597e-20,1.172866e-20,7.033320e+01,
5009,2.782268e-20,1.254347e-20,6.892577e+01,
5010,2.784267e-20,1.111672e-20,7.146587e+01,
5011,2.785891e-20,1.139151e-20,7.097735e+01,
5012,2.787830e-20,1.286558e-20,6.842328e+01,
5013,2.789816e-20,1.320534e-20,6.787296e+01,
5014,2.791735e-20,1.314741e-20,6.798372e+01,
5015,2.793403e-20,1.303025e-20,6.819119e+01,
5016,2.795404e-20,1.334963e-20,6.767931e+01,
5017,2.797706e-20,1.889191e-20,5.969207e+01,
5018,2.800140e-20,1.723661e-20,6.189794e+01,
5019,2.802264e-20,1.892357e-20,5.969095e+01,
5020,2.804341e-20,2.087170e-20,5.733077e+01,
5021,2.806675e-20,1.956046e-20,5.893007e+01,
5022,2.809258e-20,1.730009e-20,6.188792e+01,
5023,2.812130e-20,1.668611e-20,6.276038e+01,
5024,2.814976e-20,1.135065e-20,7.126448e+01,
5025,2.817480e-20,1.136485e-20,7.125708e+01,
5026,2.819862e-20,1.054482e-20,7.278295e+01,
5027,2.822357e-20,8.297897e-21,7.727940e+01,
5028,2.824778e-20,5.773936e-21,8.302868e+01,
5029,2.826683e-20,5.327070e-21,8.414275e+01,
5030,2.828209e-20,5.272869e-21,8.428587e+01,
5031,2.829623e-20,4.504867e-21,8.626611e+01,
5032,2.830419e-20,4.931487e-21,8.516207e+01,
5033,2.830918e-20,5.242318e-21,8.437531e+01,
5034,2.831047e-20,4.374686e-21,8.661568e+01,
5035,2.831279e-20,4.238412e-21,8.697925e+01,
5036,2.831081e-20,3.095768e-21,9.014293e+01,
5037,2.830966e-20,3.738230e-21,8.833549e+01,
5038,2.830879e-20,3.638760e-21,8.861021e+01,
5039,2.831058e-20,5.611411e-21,8.345790e+01,
5040,2.830757e-20,8.365773e-21,7.718841e+01,
5041,2.830057e-20,1.131026e-20,7.144655e+01,
5042,2.829470e-20,1.670767e-20,6.287380e+01,
5043,2.829086e-20,2.003068e-20,5.854710e+01,
5044,2.828755e-20,2.392733e-20,5.417527e+01,
5045,2.829186e-20,2.824137e-20,5.004465e+01,
5046,5.659187e-20,3.342052e-20,6.287120e+01,
5047,5.660411e-20,3.639198e-20,6.086719e+01,
5048,5.662644e-20,3.829279e-20,5.965750e+01,
5049,5.664755e-20,3.671731e-20,6.067331e+01,
5050,5.667380e-20,4.067105e-20,5.821962e+01,
5051,5.671531e-20,4.111006e-20,5.797607e+01,
5052,5.675030e-20,4.146268e-20,5.778289e+01,
5053,5.678551e-20,4.053957e-20,5.834622e+01,
5054,5.683513e-20,3.769305e-20,6.012507e+01,
5055,5.688350e-20,3.309819e-20,6.321675e+01,
5056,2.846447e-20,2.448118e-20,5.376168e+01,
5057,2.848762e-20,2.190562e-20,5.653063e+01,
5058,2.851701e-20,1.825049e-20,6.097612e+01,
5059,2.854836e-20,1.725727e-20,6.232500e+01,
5060,2.858889e-20,1.602766e-20,6.407687e+01,
5061,2.863601e-20,1.715231e-20,6.254000e+01,
5062,2.868824e-20,1.617928e-20,6.393988e+01,
5063,2.874398e-20,1.639329e-20,6.368126e+01,
5064,2.880505e-20,1.730374e-20,6.247193e+01,
5065,2.886941e-20,1.587597e-20,6.451930e+01,
5066,2.893172e-20,1.575389e-20,6.474505e+01,
5067,2.899415e-20,1.769594e-20,6.209915e+01,
5068,2.905729e-20,2.297507e-20,5.584466e+01,
5069,2.912843e-20,2.566764e-20,5.315788e+01,
5070,2.919753e-20,2.823356e-20,5.083924e+01,
5071,2.926675e-20,3.442055e-20,4.595383e+01,
5072,2.934292e-20,3.637067e-20,4.465274e+01,
5073,2.942000e-20,3.190364e-20,4.797497e+01,
5074,2.948800e-20,3.322359e-20,4.702161e+01,
5075,2.955419e-20,2.862829e-20,5.079568e+01,
5076,2.961639e-20,2.167299e-20,5.774371e+01,
5077,2.966464e-20,2.081174e-20,5.876935e+01,
5078,2.970821e-20,1.957355e-20,6.028237e+01,
5079,2.974746e-20,1.516922e-20,6.622808e+01,
5080,2.977986e-20,1.402848e-20,6.797761e+01,
5081,2.980851e-20,9.815726e-21,7.522797e+01,
5082,2.983567e-20,5.461239e-21,8.452771e+01,
5083,2.985914e-20,2.739115e-21,9.159736e+01,
5084,2.986826e-20,1.829664e-21,9.422781e+01,
5085,2.987718e-20,1.009279e-21,9.673229e+01,
5086,2.988179e-20,3.064758e-22,9.898478e+01,
5087,2.987912e-20,1.004888e-21,9.674625e+01,
5088,2.987000e-20,2.454613e-21,9.240637e+01,
5089,2.985464e-20,5.503850e-21,8.443415e+01,
5090,2.983005e-20,7.769525e-21,7.933614e+01,
5091,2.979997e-20,1.190213e-20,7.145916e+01,
5092,2.975870e-20,1.399040e-20,6.802129e+01,
5093,2.971581e-20,1.407114e-20,6.786453e+01,
5094,2.967459e-20,1.586254e-20,6.516570e+01,
5095,2.963434e-20,2.178365e-20,5.763419e+01,
5096,2.958310e-20,2.204124e-20,5.730456e+01,
5097,2.953281e-20,2.537771e-20,5.378352e+01,
5098,2.948041e-20,2.880911e-20,5.057583e+01,
5099,2.942564e-20,2.792312e-20,5.130998e+01,
5100,2.936973e-20,3.007280e-20,4.940862e+01,
5101,2.931448e-20,2.899836e-20,5.027106e+01,
5102,2.925559e-20,2.702760e-20,5.197927e+01,
5103,2.919582e-20,2.056640e-20,5.867065e+01,
5104,2.914126e-20,1.754006e-20,6.242596e+01,
5105,2.908759e-20,1.998629e-20,5.927307e+01,
5106,2.902940e-20,1.866631e-20,6.086375e+01,
5107,2.897284e-20,1.675412e-20,6.336052e+01,
5108,2.891933e-20,1.782029e-20,6.187326e+01,
5109,2.886824e-20,1.979050e-20,5.932796e+01,
5110,2.881885e-20,2.241471e-20,5.624994e+01,
5111,2.876937e-20,2.601955e-20,5.250947e+01,
5112,2.871791e-20,2.444740e-20,5.401626e+01,
5113,2.867171e-20,2.423400e-20,5.419398e+01,
5114,2.863248e-20,2.347830e-20,5.494541e+01,
5115,2.859990e-20,2.508969e-20,5.326898e+01,
5116,2.856735e-20,2.320854e-20,5.517500e+01,
5117,2.853802e-20,2.397007e-20,5.434976e+01,
5118,2.851535e-20,2.634203e-20,5.198088e+01,
5119,2.849561e-20,2.839268e-20,5.009047e+01,
5120,2.847603e-20,2.589933e-20,5.236936e+01,
5121,2.845739e-20,2.610018e-20,5.216029e+01,
5122,2.844324e-20,2.519583e-20,5.302709e+01,
5123,5.686836e-20,2.923054e-20,6.605004e+01,
5124,2.842770e-20,2.853302e-20,4.990755e+01,
5125,2.842209e-20,2.803968e-20,5.033865e+01,
5126,2.842195e-20,2.635945e-20,5.188248e+01,
5127,2.842271e-20,2.837586e-20,5.004124e+01,
5128,2.842216e-20,2.826848e-20,5.013555e+01,
5129,2.842236e-20,2.564482e-20,5.256860e+01,
5130,2.842184e-20,2.541904e-20,5.278859e+01,
5131,2.842243e-20,2.409476e-20,5.412024e+01,
5132,2.842405e-20,2.182754e-20,5.656348e+01,
5133,2.843277e-20,2.102471e-20,5.748933e+01,
5134,2.843909e-20,1.835846e-20,6.077046e+01,
5135,2.844827e-20,1.924195e-20,5.965222e+01,
5136,2.845440e-20,1.524676e-20,6.511132e+01,
5137,2.845971e-20,1.542746e-20,6.484745e+01,
5138,2.846913e-20,1.064654e-20,7.278190e+01,
5139,2.848416e-20,9.783046e-21,7.443491e+01,
5140,2.850068e-20,8.129684e-21,7.780616e+01,
5141,2.851703e-20,5.800730e-21,8.309700e+01,
5142,2.852705e-20,4.231745e-21,8.708211e+01,
5143,2.854197e-20,3.509050e-21,8.905167e+01,
5144,2.856046e-20,2.161141e-21,9.296540e+01,
5145,2.857650e-20,1.663631e-21,9.449860e+01,
5146,2.859394e-20,1.229008e-21,9.587898e+01,
5147,2.860622e-20,9.961277e-22,9.663497e+01,
5148,2.861438e-20,4.930331e-22,9.830616e+01,
5149,2.862055e-20,8.108329e-22,9.724501e+01,
5150,2.862871e-20,1.865189e-21,9.388340e+01,
5151,2.863775e-20,1.669985e-21,9.448991e+01,
5152,2.864071e-20,2.547447e-21,9.183201e+01,
5153,2.864251e-20,3.883578e-21,8.806011e+01,
5154,2.864463e-20,5.007439e-21,8.511997e+01,
5155,2.864937e-20,6.518075e-21,8.146560e+01,
5156,2.865563e-20,7.298918e-21,7.969959e+01,
5157,2.865404e-20,9.626098e-21,7.485354e+01,
5158,2.864386e-20,1.277041e-20,6.916422e+01,
5159,2.862242e-20,1.735193e-20,6.225737e+01,
5160,2.859462e-20,2.105531e-20,5.759246e+01,
5161,2.855749e-20,2.658369e-20,5.178977e+01,
5162,2.851059e-20,2.837969e-20,5.011505e+01,
5163,2.846121e-20,2.611340e-20,5.215102e+01,
5164,2.840865e-20,2.630025e-20,5.192693e+01,
5165,2.835112e-20,2.926632e-20,4.920580e+01,
5166,2.828910e-20,3.329851e-20,4.593310e+01,
5167,2.822217e-20,3.777028e-20,4.276575e+01,
5168,2.814697e-20,4.339506e-20,3.934327e+01,
5169,2.806682e-20,4.272540e-20,3.964676e+01,
5170,2.798430e-20,3.933829e-20,4.156748e+01,
5171,2.790355e-20,4.121443e-20,4.037089e+01,
5172,2.781917e-20,4.415317e-20,3.865259e+01,
5173,2.773088e-20,4.018711e-20,4.082995e+01,
5174,2.764534e-20,3.980571e-20,4.098579e+01,
5175,2.756045e-20,4.146420e-20,3.992841e+01,
5176,2.747388e-20,4.250427e-20,3.926065e+01,
5177,2.738509e-20,4.589104e-20,3.737245e+01,
5178,2.729292e-20,4.455058e-20,3.798940e+01,
5179,2.720208e-20,4.201675e-20,3.929867e+01,
5180,2.711413e-20,4.124101e-20,3.966656e+01,
5181,2.702716e-20,3.913648e-20,4.084896e+01,
5182,2.694325e-20,3.869109e-20,4.105053e+01,
5183,2.686020e-20,3.856051e-20,4.105764e+01,
5184,2.677887e-20,4.082941e-20,3.960886e+01,
5185,2.669739e-20,3.928554e-20,4.046106e+01,
5186,2.661958e-20,3.888811e-20,4.063581e+01,
5187,2.654631e-20,3.874187e-20,4.066021e+01,
5188,2.647404e-20,3.511344e-20,4.298607e+01,
5189,2.640791e-20,3.311296e-20,4.436748e+01,
5190,2.634671e-20,2.732550e-20,4.908817e+01,
5191,2.629355e-20,2.695260e-20,4.938113e+01,
5192,2.624337e-20,2.337540e-20,5.289000e+01,
5193,2.620104e-20,2.032299e-20,5.631722e+01,
5194,2.616194e-20,1.891215e-20,5.804207e+01,
5195,2.612563e-20,1.459859e-20,6.415256e+01,
5196,2.609511e-20,1.106435e-20,7.022467e+01,
5197,2.607288e-20,1.056838e-20,7.115715e+01,
5198,2.605746e-20,6.252663e-21,8.064798e+01,
5199,2.604674e-20,5.036591e-21,8.379649e+01,
5200,2.604082e-20,2.358158e-21,9.169633e+01,
5201,2.603972e-20,1.264168e-21,9.537001e+01,
5202,2.604270e-20,7.325281e-22,9.726416e+01,
5203,2.605512e-20,1.099962e-21,9.594933e+01,
5204,2.607285e-20,2.203457e-21,9.220741e+01,
5205,2.609585e-20,5.570296e-21,8.240930e+01,
